fighter,punchType,powerpunchType,punchPlacement,punchLanded,partOfCombo,counterpunch,knockdownOrKO,round,timestamp,comment
Canelo,jab,NA,head,missed,comboPunch,no,no,8,02:20,
Canelo,jab,NA,head,missed,soloPunch,no,no,8,02:19,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,8,02:17,
Canelo,jab,NA,head,landed,comboPunch,no,no,8,02:15,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,8,02:14,
Canelo,jab,NA,head,missed,soloPunch,no,no,8,02:12,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,8,02:10,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,02:09,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,8,02:06,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,02:05,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,02:03,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,02:03,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,8,02:02,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,01:59,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,8,01:59,
Canelo,jab,NA,head,landed,soloPunch,no,no,8,01:58,
Bivol,jab,NA,head,landed,comboPunch,no,no,8,01:58,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:55,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,8,01:55,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,8,01:55,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:53,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,8,01:53,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:53,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,8,01:52,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:52,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:51,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,8,01:51,
Bivol,powerpunch,hook,head,landed,comboPunch,no,no,8,01:50,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,8,01:50,
Bivol,jab,NA,body,missed,comboPunch,no,no,8,01:46,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,8,01:45,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:45,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:44,
Canelo,jab,NA,head,missed,soloPunch,no,no,8,01:42,
Bivol,powerpunch,hook,body,missed,soloPunch,no,no,8,01:32,
Canelo,jab,NA,head,missed,soloPunch,no,no,8,01:26,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:21,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:20,
Bivol,jab,NA,body,landed,soloPunch,no,no,8,01:18,
Bivol,jab,NA,head,missed,soloPunch,no,no,8,01:18,
Bivol,jab,NA,head,missed,soloPunch,no,no,8,01:13,
Bivol,powerpunch,hook,head,missed,soloPunch,no,no,8,01:11,
Bivol,jab,NA,head,missed,soloPunch,no,no,8,01:06,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,8,01:04,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,01:04,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,01:02,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,8,01:01,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,00:59,
Bivol,powerpunch,cross,head,landed,comboPunch,no,no,8,00:59,
Bivol,powerpunch,hook,head,landed,comboPunch,no,no,8,00:58,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,00:54,
Bivol,jab,NA,head,missed,comboPunch,no,no,8,00:54,
Bivol,powerpunch,cross,body,missed,comboPunch,no,no,8,00:54,
Canelo,jab,NA,head,missed,soloPunch,no,no,8,00:49,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,00:47,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,8,00:46,
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,8,00:44,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,00:41,
Canelo,powerpunch,cross,head,landed,comboPunch,no,no,8,00:41,
Canelo,jab,NA,head,missed,soloPunch,no,no,8,00:37,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,8,00:30,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,00:29,
Canelo,jab,NA,head,missed,comboPunch,no,no,8,00:29,
Canelo,powerpunch,cross,head,landed,comboPunch,no,no,8,00:28,
Bivol,jab,NA,head,landed,soloPunch,no,no,8,00:28,
Bivol,jab,NA,head,missed,soloPunch,no,no,8,00:27,
Bivol,jab,NA,body,missed,comboPunch,no,no,8,00:25,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,8,00:25,Canelo ducked low and Bivol kept his weight on him causing a fall. Judge ruled a slip.
Canelo,jab,NA,body,missed,comboPunch,no,no,8,00:10,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,8,00:10,
Bivol,powerpunch,hook,body,landed,comboPunch,no,no,8,00:09,
Bivol,powerpunch,hook,body,landed,comboPunch,no,no,8,00:08,
Bivol,powerpunch,hook,body,landed,comboPunch,no,no,8,00:08,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,8,00:07,Judged warned Bivol for leaving his arm on Canelo’s neck
Bivol,powerpunch,uppercut,head,landed,comboPunch,no,no,8,00:06,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,02:56,
Bivol,powerpunch,uppercut,body,missed,soloPunch,no,no,9,02:55,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,9,02:53,
Canelo,powerpunch,cross,body,landed,comboPunch,no,no,9,02:52,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:51,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,9,02:50,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,9,02:50,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:49,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,9,02:49,
Canelo,jab,NA,head,landed,comboPunch,no,no,9,02:49,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,9,02:45,
Canelo,powerpunch,cross,body,landed,comboPunch,no,no,9,02:45,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:42,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:42,
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,9,02:40,
Bivol,jab,NA,head,landed,comboPunch,no,no,9,02:39,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,9,02:39,
Bivol,jab,NA,head,missed,soloPunch,no,no,9,02:37,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,02:36,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,9,02:35,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,9,02:35,
Bivol,jab,NA,head,missed,soloPunch,no,no,9,02:33,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,02:31,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,9,02:30,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:29,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:29,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:29,
Bivol,powerpunch,uppercut,head,landed,soloPunch,no,no,9,02:27,
Bivol,jab,NA,head,missed,soloPunch,no,no,9,02:26,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,02:24,
Bivol,powerpunch,uppercut,head,missed,soloPunch,no,no,9,02:21,
Bivol,jab,NA,head,missed,soloPunch,no,no,9,02:15,
Canelo,powerpunch,uppercut,head,missed,comboPunch,counterhit,no,9,02:15,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:14,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,9,02:13,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,9,02:13,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,02:11,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,02:10,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,02:07,
Canelo,jab,NA,body,landed,comboPunch,no,no,9,02:06,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,02:02,
Bivol,jab,NA,body,landed,soloPunch,no,no,9,01:54,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,01:52,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,01:52,
Canelo,powerpunch,cross,head,landed,comboPunch,no,no,9,01:52,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,01:45,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,01:43,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,01:43,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,9,01:42,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,01:42,
Bivol,jab,NA,head,missed,soloPunch,counterhit,no,9,01:42,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:37,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,9,01:37,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,9,01:37,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:36,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:36,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,9,01:36,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,9,01:35,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:34,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,9,01:34,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:32,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,9,01:31,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:31,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,9,01:31,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:30,
Bivol,jab,NA,head,missed,soloPunch,no,no,9,01:28,
Bivol,jab,NA,head,landed,soloPunch,no,no,9,01:27,
Bivol,jab,NA,body,landed,soloPunch,no,no,9,01:26,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:25,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,9,01:25,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,9,01:25,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,9,01:24,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,01:24,
Bivol,hold,NA,NA,NA,NA,no,no,9,01:20,
Canelo,hold,NA,NA,NA,NA,no,no,9,01:20,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,01:17,
Canelo,powerpunch,uppercut,body,landed,soloPunch,no,no,9,01:14,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,01:13,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,9,01:11,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,9,01:10,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,9,01:07,
Canelo,powerpunch,cross,body,missed,comboPunch,no,no,9,01:07,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,01:06,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,9,01:06,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,9,01:05,
Canelo,powerpunch,cross,body,landed,comboPunch,no,no,9,01:03,
Canelo,powerpunch,uppercut,head,missed,soloPunch,no,no,9,01:00,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,00:58,
Canelo,powerpunch,cross,head,landed,comboPunch,no,no,9,00:57,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,00:55,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,9,00:55,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,9,00:55,
Canelo,jab,NA,head,landed,comboPunch,no,no,9,00:54,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,9,00:54,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,00:53,
Bivol,jab,NA,head,missed,soloPunch,no,no,9,00:49,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,00:48,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,9,00:47,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,00:46,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,9,00:45,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,00:42,
Bivol,jab,NA,head,landed,comboPunch,no,no,9,00:42,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,9,00:37,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,00:36,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,9,00:30,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,9,00:28,
Bivol,powerpunch,hook,head,landed,soloPunch,no,no,9,00:27,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,00:25,
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,9,00:23,
Canelo,jab,NA,head,missed,comboPunch,no,no,9,00:22,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,9,00:21,
Canelo,jab,NA,head,missed,soloPunch,no,no,9,00:19,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,9,00:18,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,9,00:17,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,9,00:15,
Bivol,powerpunch,hook,head,missed,soloPunch,no,no,9,00:14,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,9,00:11,
Bivol,jab,NA,head,landed,soloPunch,counterhit,no,9,00:10,
Canelo,powerpunch,uppercut,head,missed,soloPunch,no,no,9,00:08,
Bivol,powerpunch,hook,head,missed,soloPunch,no,no,9,00:07,
Bivol,jab,NA,head,landed,comboPunch,no,no,9,00:05,
Bivol,jab,NA,head,missed,comboPunch,no,no,9,00:04,
Canelo,jab,NA,head,missed,soloPunch,no,no,10,02:56,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,10,02:54,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,10,02:54,
Canelo,jab,NA,head,missed,comboPunch,no,no,10,02:53,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:52,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:51,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,10,02:50,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:48,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:47,
Bivol,jab,NA,body,landed,comboPunch,no,no,10,02:47,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,10,02:47,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:47,
Bivol,powerpunch,uppercut,head,landed,soloPunch,no,no,10,02:45,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,02:44,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,02:43,
Bivol,powerpunch,cross,head,missed,soloPunch,no,no,10,02:42,
Bivol,powerpunch,hook,head,landed,comboPunch,no,no,10,02:41,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,10,02:40,
Canelo,jab,NA,head,missed,comboPunch,no,no,10,02:39,
Canelo,jab,NA,head,missed,comboPunch,no,no,10,02:39,
Bivol,jab,NA,head,landed,comboPunch,no,no,10,02:38,
Bivol,powerpunch,cross,body,landed,comboPunch,no,no,10,02:38,
Bivol,jab,NA,body,landed,comboPunch,no,no,10,02:38,
Canelo,jab,NA,head,missed,comboPunch,no,no,10,02:35,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,10,02:35,
Bivol,jab,NA,head,landed,soloPunch,no,no,10,02:33,
Canelo,jab,NA,head,landed,soloPunch,no,no,10,02:33,
Canelo,jab,NA,head,landed,soloPunch,no,no,10,02:31,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,02:31,
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,10,02:29,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,02:25,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:23,
Bivol,powerpunch,hook,head,landed,comboPunch,no,no,10,02:22,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:22,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:21,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:20,
Bivol,jab,NA,head,landed,soloPunch,no,no,10,02:19,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,10,02:17,
Bivol,powerpunch,hook,head,landed,comboPunch,no,no,10,02:17,
Canelo,jab,NA,head,missed,comboPunch,no,no,10,02:15,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,10,02:15,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,10,02:13,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,10,02:13,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,02:08,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:05,
Bivol,jab,NA,body,landed,comboPunch,no,no,10,02:04,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,02:04,
Canelo,jab,NA,head,landed,soloPunch,no,no,10,02:03,
Canelo,powerpunch,hook,body,landed,soloPunch,no,no,10,01:59,
Bivol,jab,NA,head,landed,comboPunch,counterhit,no,10,01:58,
Bivol,powerpunch,cross,head,landed,comboPunch,no,no,10,01:58,
Bivol,jab,NA,head,landed,comboPunch,no,no,10,01:58,
Canelo,jab,NA,head,missed,soloPunch,no,no,10,01:52,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,01:49,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,01:49,
Canelo,jab,NA,head,missed,soloPunch,no,no,10,01:44,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,01:42,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,10,01:40,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,10,01:38,
Bivol,jab,NA,body,landed,soloPunch,no,no,10,01:36,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,01:31,
Bivol,jab,NA,head,landed,comboPunch,no,no,10,01:31,
Bivol,jab,NA,head,landed,comboPunch,no,no,10,01:31,
Bivol,jab,NA,head,landed,soloPunch,no,no,10,01:30,
Canelo,jab,NA,head,landed,soloPunch,counterhit,no,10,01:30,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,01:28,
Bivol,jab,NA,head,landed,comboPunch,no,no,10,01:26,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,01:26,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,01:26,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,01:25,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,01:23,
Bivol,powerpunch,hook,head,landed,soloPunch,no,no,10,01:21,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,01:19,
Bivol,jab,NA,head,landed,soloPunch,no,no,10,01:17,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,01:16,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,01:15,
Bivol,jab,NA,body,landed,comboPunch,no,no,10,01:14,
Bivol,jab,NA,head,landed,comboPunch,no,no,10,01:13,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,01:07,
Bivol,jab,NA,body,landed,comboPunch,no,no,10,01:06,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,01:06,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,01:04,
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,10,01:03,
Bivol,powerpunch,hook,head,missed,soloPunch,counterhit,no,10,01:03,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,00:59,
Canelo,jab,NA,head,missed,soloPunch,no,no,10,00:54,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,00:52,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,10,00:52,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,10,00:51,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,00:51,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,00:50,
Canelo,jab,NA,head,missed,soloPunch,no,no,10,00:49,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,00:49,
Canelo,jab,NA,head,missed,comboPunch,no,no,10,00:47,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,10,00:47,
Bivol,jab,NA,body,missed,comboPunch,no,no,10,00:45,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,10,00:44,
Bivol,jab,NA,body,missed,soloPunch,no,no,10,00:42,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,00:41,
Canelo,jab,NA,head,missed,soloPunch,no,no,10,00:41,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,00:37,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,00:36,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,00:34,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,10,00:34,
Bivol,jab,NA,head,landed,comboPunch,no,no,10,00:34,
Bivol,powerpunch,cross,body,missed,comboPunch,no,no,10,00:33,
Bivol,powerpunch,hook,head,missed,soloPunch,no,no,10,00:28,
Canelo,jab,NA,head,missed,soloPunch,no,no,10,00:23,
Bivol,jab,NA,body,missed,soloPunch,no,no,10,00:18,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,00:12,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,00:11,
Canelo,jab,NA,head,missed,soloPunch,no,no,10,00:10,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,00:09,
Bivol,jab,NA,head,missed,soloPunch,no,no,10,00:08,
Bivol,jab,NA,head,missed,comboPunch,no,no,10,00:05,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,10,00:04,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,02:56,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:54,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:54,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,02:54,
Canelo,jab,NA,head,landed,soloPunch,no,no,11,02:49,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,02:48,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:47,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,02:46,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,02:44,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,11,02:44,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,02:42,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,11,02:41,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,02:40,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,02:40,
Bivol,jab,NA,head,landed,soloPunch,no,no,11,02:37,
Canelo,jab,NA,head,missed,soloPunch,no,no,11,02:36,
Canelo,powerpunch,uppercut,head,missed,soloPunch,no,no,11,02:34,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,02:34,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:32,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,11,02:32,
Bivol,jab,NA,body,missed,soloPunch,no,no,11,02:29,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,02:29,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:27,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:26,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,11,02:26,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,02:23,
Bivol,powerpunch,uppercut,body,missed,comboPunch,no,no,11,02:22,
Bivol,powerpunch,hook,head,landed,comboPunch,no,no,11,02:22,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,11,02:21,
Bivol,jab,NA,head,landed,comboPunch,no,no,11,02:21,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,11,02:20,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,11,02:20,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,02:17,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,02:14,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,11,02:14,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:12,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:12,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:11,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,11,02:11,
Bivol,powerpunch,cross,body,landed,comboPunch,no,no,11,02:08,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,11,02:08,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,02:03,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:02,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,02:02,
Canelo,jab,NA,body,landed,comboPunch,no,no,11,02:01,
Canelo,jab,NA,head,missed,soloPunch,no,no,11,01:59,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,01:54,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,01:53,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,01:52,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,11,01:51,
Canelo,jab,NA,head,landed,soloPunch,no,no,11,01:50,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,01:46,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,11,01:46,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,01:44,
Bivol,powerpunch,cross,body,landed,comboPunch,no,no,11,01:44,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,01:43,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,01:41,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,01:39,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,01:38,
Canelo,jab,NA,head,missed,soloPunch,no,no,11,01:36,
Bivol,powerpunch,cross,head,missed,comboPunch,counterhit,no,11,01:36,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,01:36,
Bivol,powerpunch,cross,head,landed,comboPunch,no,no,11,01:36,
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,11,01:32,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,01:32,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,01:31,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,01:27,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,11,01:27,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,01:25,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,01:23,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,11,01:23,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,01:22,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,01:22,
Canelo,jab,NA,head,landed,soloPunch,no,no,11,01:21,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,01:16,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,11,01:15,
Canelo,powerpunch,hook,body,landed,comboPunch,no,no,11,01:15,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,01:14,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,01:09,
Bivol,powerpunch,hook,head,landed,soloPunch,counterhit,no,11,01:09,
Canelo,jab,NA,head,missed,soloPunch,no,no,11,01:09,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,01:08,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,11,01:07,Canelo ducked low and Bivol had his weight committed forward with the hook. Canelo stood up and carried him. Pretty funny.
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,11,00:50,
Canelo,jab,NA,head,missed,soloPunch,no,no,11,00:49,
Bivol,jab,NA,head,landed,soloPunch,no,no,11,00:48,
Bivol,jab,NA,head,landed,soloPunch,no,no,11,00:46,
Canelo,jab,NA,head,missed,soloPunch,counterhit,no,11,00:46,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,00:45,
